856,756;4451;1366;1091;4499
857,448;882;2957;5029;12056
858,907;3982;616;77;121
859,12879;3103;12158;12583;8729
860,14759;11301;2584;13864;15321
861,8464;14310;3215;10727;5009
862,3612;2447;3687;2862;10343
863,13692;9955;13670;13694;13684
864,2769;3570;4729;46;3469
865,9967;12843;14524;14035;13943
866,10230;14722;1201;14608;15042
867,7165;8048;4552;4688;6467
868,15;1358;3167;11568;2474
869,889;3821;248;5414;8651
870,15277;1227;4021;10185;9514
871,491;6111;1051;14939;2724
872,13135;13694;13636;13772;13696
873,2972;5283;12195;11112;9085
874,889;1919;710;1181;1931
875,9104;7941;9969;5856;14178
876,10278;1078;4790;311;5976
877,12206;3915;5212;11204;14633
878,14608;12245;15678;15048;8532
879,4019;6849;6573;13056;12826
880,6394;7599;14003;4443;2821
881,10788;7416;10675;8875;5841
882,3101;625;13443;6298;3819
883,972;4664;4082;8332;5340
884,231;1988;1445;5306;4173
885,673;1938;7648;1105;2247
886,702;12878;889;4259;3014
887,3071;9110;5571;6993;12989
888,656;285;6972;3956;2345
889,1949;702;7143;4003;889
890,1284;9165;8421;9001;6324
891,7579;5125;618;9086;10587
892,10234;1423;11607;7809;3639
893,5268;11092;3073;6538;4240
894,2473;12572;2379;14310;9104
895,6851;1501;64;14057;117
896,3982;616;11888;919;9104
897,7229;9211;7633;5797;3585
898,3776;986;1161;5815;1181
899,12569;754;11684;12022;2801
900,3496;2236;12194;15195;3498
901,13029;629;9393;9965;808
902,14738;3859;2208;12354;16949
903,5748;5795;1342;4658;11040
904,7979;288;2463;4071;719
905,815;656;282;6972;484
906,2980;10453;4943;1832;978
907,3570;241;7213;2771;4782
908,5162;12647;16295;10463;12480
909,8159;7546;2351;7923;9165
910,973;2904;3753;4508;7928
911,5917;11991;3134;12537;1465
912,16106;15654;14716;15872;16513
913,8174;5121;8542;8395;8680
914,8368;9093;10792;5411;9260
915,7548;2606;9922;11230;7818
916,632;5874;4327;9795;4229
917,1204;2241;9393;978;3776
918,2799;3553;2341;6920;1708
919,7607;9393;4480;3496;10066
920,778;1811;1583;10777;15353
921,3835;10393;4720;3927;5219
922,12693;10167;7760;10958;6646
923,889;7609;4003;1137;10670
924,1401;8682;4539;3300;8356
925,2236;4614;6379;3764;2149
926,6817;1746;4703;3015;6371
927,693;6569;1238;1409;5561
928,16053;14509;15459;4615;14187
929,1949;1042;5390;7411;3812
930,2220;7158;753;802;6101
931,2447;808;6438;3612;284
932,2217;7788;192;1848;15489
933,11212;2351;12313;10352;454
934,7157;11507;14011;7059;8882
935,3342;1397;9786;193;5050
936,2903;951;5740;7351;5793
937,4605;7150;7791;10481;10419
938,5182;4803;10455;5426;3552
939,1445;5529;10013;3829;2401
940,250;2463;719;4182;2231
941,6438;3612;6024;10343;5114
942,1200;48;1658;129;11945
943,2915;1396;889;5002;120
944,1755;2438;5814;303;750
945,3952;10147;10234;8362;1045
946,13872;5468;15666;15522;14215
947,14270;586;8208;10888;16085
948,10198;9336;13162;8798;6738
949,732;2606;4110;585;5596
950,5347;4981;10398;6150;2945
951,2435;702;1930;1957;15433
952,1002;3373;10777;5883;5885
953,16494;15870;15965;14989;15822
954,2917;4082;9960;2798;9958
955,12171;9911;10672;8782;10677
956,5074;6513;14944;872;4042
957,11607;4485;10234;7963;2663
958,478;1201;1618;3962;12354
959,1415;2488;12470;12682;46
960,29;705;486;381;1201
961,244;11206;1021;265;3178
962,3592;4806;5347;4308;2297
963,10682;5938;5662;3840;11595
964,6297;8576;8519;5577;11999
965,2663;2018;7842;1835;6603
966,502;258;50;6105;11301
967,2560;2394;13284;2026;13843
968,108;1632;6135;210;10012
969,15532;13411;15615;15310;15198
970,8421;12843;12277;13444;14165
971,4782;2771;13577;1396;2379
972,844;2692;3237;7787;2440
973,11515;7579;8575;10251;3066
974,6948;4156;3899;6448;4983
975,231;1755;3479;5976;311
976,6722;2003;1636;65;1503
977,14271;14268;15477;12672;1995
978,4840;3265;251;13959;1674
979,7837;12779;6064;13413;15166
980,756;550;3121;1346;1366
981,14658;9604;13088;13522;12629
982,13059;15982;16851;15730;15634
983,6417;7837;8386;6848;5919
984,2823;15790;15784;3245;4174
985,13560;11075;15210;10744;11598
986,2979;15098;2866;4003;11800
987,2231;1028;248;7518;921
988,6295;7136;2359;11619;9359
989,16389;1521;10056;117;7249
990,1010;1666;923;1975;12521
991,16524;16019;15815;15180;16247
992,14989;10531;14636;9915;14619
993,3496;4895;2226;7287;1879
994,48;1569;206;773;21
995,4809;2713;761;4436;8394
996,7546;3982;2490;1143;12214
997,13477;12998;11265;4548;15353
998,447;7868;2677;8716;3616
999,4580;2904;8371;3666;7793
1000,10899;292;4063;3392;8591
1001,1691;792;7298;5960;2164
1002,15185;13411;15615;15822;16156
1003,63;11265;1591;209;11594
1004,7403;4283;13365;922;12507
1005,8411;14335;14243;7780;13829
1006,8728;6297;5927;7716;9254
1007,5035;9967;7923;11092;12214
1008,2220;978;1010;6378;1192
1009,3581;2187;9290;2163;3049
1010,6573;4969;15030;1241;3847
1011,14924;14609;1978;15234;11080
1012,437;7044;1203;2398;6614
1013,3982;8505;7136;10963;9464
1014,121;5121;3982;2351;1996
1015,8722;4281;3672;3415;1360
1016,4046;2390;2262;370;6827
1017,922;6315;2307;7994;9474
1018,13758;13720;13702;13639;13633
1019,681;10405;4655;4248;3699
1020,756;287;918;1351;23
1021,599;2109;10654;4846;6937
1022,3763;4229;2163;11491;1441
1023,6305;8777;11578;4887;13950
1024,3687;2883;2889;6438;5299
1025,685;6662;1674;1749;10197
1026,13657;13771;13675;13663;10540
1027,3982;6348;1118;5035;3097
1028,9771;2584;15785;5880;14831
1029,5691;4764;1773;13791;1182
1030,1478;1114;6461;1042;2447
1031,14503;14277;15822;13059;14759
1032,3982;7546;5035;526;11212
1033,5121;2008;6740;7054;3613
1034,14716;16156;15984;15818;16843
1035,616;7546;9104;6542;2390
1036,4180;16046;6493;16416;13153
1037,17;454;2222;18;3415
1038,18;11204;1036;12564;12454
1039,437;7916;521;5279;4947
1040,10609;12957;16201;9229;16897
1041,121;3097;2351;267;69
1042,15;29;478;6496;4926
1043,2915;2446;6762;13577;5283
1044,3778;1182;889;7925;2915
1045,12651;4149;3929;3640;8168
1046,177;1988;4717;3552;7976
1047,1091;8722;889;2222;3051
1048,2222;454;2234;2231;1028
1049,3680;10591;1800;692;2348
1050,1201;29;28;7005;1596
1051,13044;12086;1566;14223;4306
1052,14836;9492;10801;14110;10675
1053,754;478;1617;28;4031
1054,9013;8932;13434;10953;9898
1055,29;2463;11167;1862;2079
1056,2236;3583;1440;8002;6429
1057,12755;9278;4524;1783;13103
1058,1204;2167;945;1161;1678
1059,23;6165;227;17;2039
1060,649;2866;4898;2595;671
1061,11;6496;12749;5927;755
1062,14621;16712;14861;14183;14948
1063,4517;6949;8919;11869;11871
1064,15434;7395;9124;759;8859
1065,1938;1701;2486;3736;1161
1066,5856;550;5035;7764;10544
1067,4207;5980;6550;11160;5263
1068,8159;7923;9165;10963;8238
1069,6468;9970;3639;8174;5783
1070,12527;14265;15325;15788;13857
1071,15891;14647;15496;16019;13044
1072,15018;16608;13390;6041;6188
1073,4790;379;179;1455;4718
1074,5493;1322;6790;7779;2135
1075,1923;10712;8328;4238;2376
1076,10850;10943;10353;899;10065
1077,8193;11190;8319;10544;8819
1078,2446;4781;3661;3570;5002
1079,1204;7148;1193;2236;2980
1080,12998;16116;15513;11301;13380
1081,7543;8414;4572;15036;14196
1082,2446;1396;137;5187;6371
1083,3982;244;336;3177;2789
1084,14809;12564;9165;13516;11329
1085,6839;13610;6851;11900;15355
1086,1241;4860;2297;3646;6845
1087,5740;8515;9539;2896;6479
1088,1396;7651;11160;1719;5266
1089,13864;14400;11578;15264;13227
1090,521;12734;5960;8961;1181
1091,3137;3380;6934;1093;1424
1092,7546;10606;12214;12564;10506
1093,11882;2379;11886;13445;3176
1094,13583;2590;15329;3673;2894
1095,10571;8650;14701;6201;585
1096,2042;5392;1472;3092;6887
1097,14546;12134;10863;9507;11505
1098,4621;5920;4018;8849;4320
1099,13334;2471;5575;7206;4670
1100,13248;2466;7882;3740;14835
1101,13787;13672;13664;13714;13676
1102,10875;12842;3850;10274;2738
1103,9279;2449;8328;1747;2390
1104,3776;2501;1105;8713;1222
1105,6417;7837;11643;5978;2416
1106,5035;2359;3340;13104;11587
1107,1114;667;2365;1008;5901
1108,13682;13652;13672;13670;13656
1109,13596;12834;14766;1589;10577
1110,1988;181;5976;510;309
1111,476;6288;3108;627;3100
1112,6117;11741;5439;5437;13923
1113,15310;15822;14989;15931;16683
1114,843;9890;2444;10177;12893
1115,15;2079;6496;3931;918
1116,3351;4796;227;4846;3138
1117,550;282;1043;2799;4775
1118,8159;13785;10963;557;15090
1119,1091;6549;643;903;1756
1120,922;1891;1203;11528;10355
1121,15;485;4031;4069;814
1122,1091;1470;1775;3237;3982
1123,10606;2547;1278;10955;5172
1124,248;14203;1027;1899;802
1125,13787;13666;13662;13789;13722
1126,874;5180;5971;8052;3867
1127,6883;9418;10339;11547;12719
1128,5313;12943;6097;2628;10936
1129,8367;1620;7918;12290;7189
1130,5389;11884;12659;11251;9168
1131,6348;3092;1396;2987;10673
1132,2351;1118;2473;448;444
1133,768;5468;3507;4520;4200
1134,10925;639;8932;10072;10113
1135,1028;10556;3711;9765;8453
1136,15982;16065;15820;15358;16132
1137,13959;6260;6010;5644;13044
1138,7376;5526;14527;3200;10432
1139,2390;9104;8854;8463;1904
1140,15365;14477;4385;11941;16057
1141,3867;702;1920;1455;4003
1142,16350;8796;15606;15097;16667
1143,1930;3974;3294;1493;1136
1144,1105;1193;1010;2222;2672
1145,12116;13476;16082;9915;12291
1146,5646;6637;14894;6663;6320
1147,7673;1748;3017;2478;2712
1148,14806;14414;12676;13986;15127
1149,3982;3097;370;2713;550
1150,792;11607;1462;4986;1273
1151,6730;2419;5108;3005;5122
1152,6076;11528;3418;629;10033
1153,656;282;2799;12331;285
1154,4953;506;4290;2785;9361
1155,8644;8636;12041;4204;10494
1156,1091;1204;1756;2227;2782
1157,1191;11083;5122;13542;9039
1158,4796;4461;2060;3080;281
1159,11871;11674;10788;13123;10659
1160,3101;3292;4118;1111;8074
1161,12083;12848;14250;14756;6831
1162,1904;122;1795;1748;897
1163,5345;3592;6105;3602;6140
1164,2351;370;1265;7979;6741
1165,15;28;705;23;10945
1166,1402;9598;2031;5121;158
1167,1409;6637;716;13370;7238
1168,1054;1204;9393;2241;1802
1169,1889;4747;1451;4474;12071
1170,15;478;15601;12391;15784
1171,6800;2115;565;4821;7864
1172,1674;5504;12360;15174;16359
1173,1455;10617;1940;8941;1135
1174,11080;705;15324;16389;1106
1175,4945;1552;2393;12358;11556
1176,3091;7744;13015;7395;5863
1177,1904;1994;4081;2443;5333
1178,1589;1585;4587;1651;1578
1179,2283;7670;1148;63;7120
1180,2738;3044;7719;3234;2731
1181,4292;8140;768;8838;210
1182,15074;8644;8748;1508;7437
1183,13864;5507;16319;8684;15264
1184,6305;1536;129;5253;51
1185,808;3093;877;5773;5364
1186,12245;15136;1748;15269;1431
1187,6117;1798;10697;9673;7905
1188,4806;8386;442;118;5440
1189,4860;3874;6544;1705;5343
1190,1105;1201;3709;248;7850
1191,9354;6450;14546;10226;13504
1192,931;1;9452;7612;5880
1193,18;227;2462;3429;2217
1194,9013;6732;8405;10527;6116
1195,8932;13610;7185;11850;13434
1196,4253;4258;12133;7529;3967
1197,5753;5557;5748;4315;1873
1198,11287;8547;9379;11228;4017
1199,2597;945;1182;329;1013
1200,8907;6433;3617;5599;7918
1201,831;9031;15434;960;10046
1202,6573;7837;5920;11643;6848
1203,206;1649;11265;11854;6000
1204,13782;13716;13702;13708;13710
1205,14036;653;3292;3065;10019
1206,48;43;1956;486;6856
1207,10682;5938;4607;5380;8568
1208,381;24;2474;1942;6501
1209,4573;649;691;808;5181
1210,3176;3026;15267;2390;4685
1211,2463;5212;8819;3809;1265
1212,2222;437;2217;3809;1346
1213,6840;14956;14433;16173;16116
1214,13660;13664;13662;13768;13789
1215,2463;3436;6538;288;12420
1216,5089;2652;10107;3328;5412
1217,5938;4607;13643;5662;5380
1218,6425;4909;3378;7236;10369
1219,1472;196;4046;5808;3257
1220,181;4881;5822;4790;2002
1221,16319;13078;16166;15338;12512
1222,15972;9041;15491;9816;7892
1223,2712;1472;1487;5808;2689
1224,1137;1930;4013;3053;12753
1225,5670;11390;11450;13279;11474
1226,11572;8382;16157;12040;14997
1227,1371;5896;7148;10740;6805
1228,10066;2809;8002;9867;2804
1229,1988;504;5324;3717;410
1230,1204;7469;1187;5608;10906
1231,3096;9175;792;1366;1477
1232,5283;6394;8509;7707;4703
1233,2692;1756;8834;8448;855
1234,3292;13248;7193;11378;1767
1235,248;5722;12736;2777;23
1236,9536;10198;12343;8621;8802
1237,5451;99;7648;10401;4311
1238,2003;1632;10084;13477;205
1239,1241;4472;2393;4519;6034
1240,16521;15502;4178;12154;16530
1241,5681;15965;12531;15870;13802
1242,2217;18;8046;454;3638
1243,29;705;478;1354;486
1244,12460;2147;12534;12030;496
1245,1111;3057;1195;3065;1067
1246,702;1137;10922;4003;8864
1247,839;2440;821;834;1116
1248,9967;5967;5337;12564;10044
1249,8416;4932;11709;7819;13539
1250,922;7980;294;7195;8065
1251,11206;14633;8419;4282;4995
1252,656;2984;8017;10666;1359
1253,206;3382;2198;6000;6275
1254,1645;2629;268;7359;40
1255,922;5357;9747;1351;1010
1256,10556;1214;5358;12313;4347
1257,3101;6302;1768;11311;9036
1258,13657;13771;13675;13663;10540
1259,227;29;240;8327;527
1260,5669;11389;11381;11479;11399
1261,3982;8505;7923;616;8854
1262,4480;12673;2913;657;4821
1263,1838;4677;6349;403;3961
1264,12638;8160;9558;12835;6986
1265,7425;1591;1714;1528;7662
1266,1497;1317;4650;1315;1336
1267,379;1794;3116;383;5529
1268,710;8722;3415;227;3738
1269,231;1988;2866;3564;2109
1270,14759;15857;16603;16426;15816
1271,2921;4809;6550;8522;6217
1272,1788;212;1920;2018;1940
1273,13913;13248;10849;4362;12397
1274,710;3638;1399;1476;3314
1275,4744;6486;11772;5308;2615
1276,5121;12690;3840;4813;10185
1277,3415;14268;14283;4021;3809
1278,3257;2713;4809;5105;8339
1279,2088;14944;4688;9373;2979
1280,2466;5837;9611;5676;14326
1281,3672;2446;7672;4913;896
1282,1204;5900;1013;986;8554
1283,2264;1091;4022;2905;2412
1284,831;839;780;2687;1904
1285,9464;6348;121;3097;2351
1286,10606;8421;11587;3097;12277
1287,2767;9013;8621;10113;10974
1288,1207;294;3920;5712;13540
1289,8713;2501;6406;10906;8765
1290,6353;5712;1099;1027;986
1291,2726;12454;9165;227;13884
1292,1892;945;3776;1095;5045
1293,8916;4572;8411;15534;16342
1294,7905;6520;7779;1079;1294
1295,8751;12277;14165;11585;11099
1296,768;1674;21;3098;1663
1297,1630;15198;1696;1022;7776
1298,5533;4881;13060;8101;386
1299,3408;1765;8394;9781;7039
1300,8077;6802;2292;3627;9132
1301,28;918;6189;3982;486
1302,5645;10279;5595;6052;5204
1303,15703;1193;667;15324;14247
1304,308;318;2532;175;225
1305,6547;7694;5226;11509;8893
1306,1748;15703;11254;2687;76
1307,4360;16157;13044;16530;15869
1308,121;269;792;5930;5967
1309,15364;7329;8090;6797;2337
1310,5078;3311;2713;6443;1909
1311,442;8746;15356;12717;15141
1312,792;149;1396;8801;980
1313,1929;3640;6502;7784;87
1314,13787;13758;13700;13714;13748
1315,3547;5980;2752;5174;1929
1316,2231;8976;3188;2927;5815
1317,9464;8755;1864;12175;4074
1318,467;4330;2578;8399;13939
1319,478;6496;486;11568;28
1320,16321;12987;5978;15309;8601
1321,9293;10928;11252;11241;6668
1322,649;3034;3068;2340;10973
1323,12245;6360;12298;15359;13793
1324,8002;10601;2229;2380;10074
1325,8713;1176;3608;7542;1214
1326,3967;4875;8774;1947;1953
1327,1091;1404;6351;5244;1927
1328,2799;6972;4573;815;4664
1329,1092;774;2771;1457;3787
1330,10531;15125;14647;11702;2146
1331,7916;1214;667;9318;7821
1332,2222;1257;8013;3768;2211
1333,1284;907;336;70;5212
1334,4580;951;5793;3753;6046
1335,10682;13643;10072;15246;2742
1336,9027;3161;13535;4046;937
1337,15793;16896;15042;16901;16637
1338,8713;5201;7621;13370;3304
1339,14194;15533;15944;4186;16844
1340,6429;8599;9867;522;521
1341,14585;3737;4223;1505;1064
1342,3982;9967;9104;5035;616
1343,1470;4809;4046;3134;3831
1344,808;15364;7978;15199;7090
1345,10171;8455;10808;7170;14560
1346,13365;14437;6827;10877;12859
1347,3293;5203;3140;3268;9261
1348,10871;8347;5003;1775;9591
1349,4932;4517;3455;2597;4821
1350,15816;13627;13728;16318;12793
1351,15283;8185;13283;11310;2722
1352,295;3320;1091;5310;1901
1353,13864;15264;14787;15346;13321
1354,2203;1096;15640;4437;13820
1355,11568;1958;485;381;489
1356,6219;989;4614;9795;10184
1357,448;3237;882;2351;4081
1358,2447;4002;973;3688;6894
1359,7059;419;6583;9433;7777
1360,5669;11389;11381;11479;11399
1361,13364;16507;16159;12394;14368
1362,13586;14115;12014;12512;5165
1363,6430;12089;3557;8395;4282
1364,526;3503;2792;10093;5852
1365,7050;11572;6875;14650;13162
1366,2870;2886;2888;3226;4059
1367,3722;13599;14193;15673;13029
1368,16732;15365;15114;8532;12157
1369,14733;14011;10017;12603;12931
1370,5260;9567;6410;1711;1712
1371,2217;143;2380;288;145
1372,6998;5337;8175;9175;3897
1373,2713;4809;1402;4078;5521
1374,5324;599;1138;372;7333
1375,6540;897;13883;8235;7787
1376,15701;10646;12517;13088;6583
1377,12990;14771;16494;3803;13411
1378,756;7764;710;10963;682
1379,522;11724;2234;722;934
1380,6515;6308;12344;15066;13042
1381,12860;8609;7074;14324;2692
1382,5967;12859;8421;5088;1226
1383,685;2945;3990;5440;12607
1384,14836;10672;12562;11075;14104
1385,1114;1371;2045;5153;2597
1386,1674;3529;13550;1539;11041
1387,1920;1136;1137;2435;1949
1388,11587;10606;11652;9175;1265
1389,2205;8494;759;841;1208
1390,3839;5634;9702;7170;4230
1391,6360;9580;9447;292;7748
1392,16908;16963;16304;16363;16505
1393,3570;46;2607;4591;7014
1394,5244;1952;1371;5783;6574
1395,13060;11604;808;15098;13225
1396,2379;3303;4984;2954;3161
1397,8115;227;401;11568;4286
1398,4472;3251;4513;5493;4860
1399,5105;1768;4207;9355;3208
1400,5340;8371;7340;8820;2539
1401,2236;4690;921;1678;1183
1402,3639;3151;2635;6972;3784
1403,13664;13662;13748;13789;13754
1404,7050;1200;10609;2584;11301
1405,7388;7389;1539;1848;6171
1406,2799;431;2904;6047;2900
1407,1204;1114;3320;5244;1892
1408,12245;3955;10945;16416;16222
1409,2804;2542;10066;243;454
1410,381;11214;1814;3080;918
1411,13855;14978;8644;14326;6052
1412,6573;6417;1241;4806;13473
1413,335;5806;9881;3764;7117
1414,9241;10135;5456;2926;3990
1415,1911;1116;2028;2478;3002
1416,815;1358;7136;14809;11014
1417,5121;1226;554;1477;9970
1418,5436;12261;14183;14948;8894
1419,2212;1192;1892;5712;8098
1420,14882;16862;16562;15657;16717
1421,506;3116;2109;5311;222
1422,13411;10649;13059;13863;15991
1423,4614;7290;8002;989;1441
1424,1904;4421;2773;3237;4207
1425,9762;4909;8972;11491;9866
1426,10945;24;3186;23;11344
1427,4070;6425;3764;4614;9473
1428,446;4200;429;4961;2305
1429,7546;10606;7923;11813;1284
1430,1911;4081;2654;6625;3153
1431,8849;13925;6415;2822;5919
1432,14590;1641;1558;14289;14348
1433,12245;12469;4224;13568;15642
1434,3134;6088;9672;6431;13883
1435,11139;8802;422;12541;7558
1436,5035;336;7136;121;4283
1437,7170;9911;11830;12465;8769
1438,831;857;853;817;9031
1439,529;8419;10698;4682;2873
1440,8159;6348;14117;677;9359
1441,2733;2748;1911;3232;2293
1442,4292;12440;12400;12184;14047
1443,2390;3340;7899;8541;12232
1444,2490;9104;10606;13516;12206
1445,5460;12961;12915;12619;11265
1446,1284;2463;3096;642;2849
1447,1209;5712;1678;2509;10523
1448,15104;14182;6263;10583;15135
1449,1006;21;16;1630;1658
1450,5002;2097;2019;9307;1281
1451,2222;2234;1899;454;5960
1452,14036;7791;10886;4204;7134
1453,13411;15532;8231;16683;16200
1454,442;12407;2297;4377;3847
1455,10601;9473;12673;1401;4457
1456,4443;3092;5803;3161;2478
1457,7268;10812;13361;9580;1878
1458,3639;240;6586;2078;2255
1459,4744;2160;1138;8256;5390
1460,3320;903;4702;8075;5089
1461,4422;1470;9969;3186;2955
1462,1748;1911;3613;2050;2773
1463,922;1756;1443;4959;6881
1464,427;3137;10368;1909;10416
1465,13657;13771;13675;10540;13663
1466,9608;9363;10004;11345;13586
1467,4953;3040;4124;405;403
1468,9229;14258;16493;5883;2415
1469,2351;2446;7963;227;3283
1470,3810;11985;15719;9224;2325
1471,110;11724;6355;1520;7005
1472,11028;3090;3312;12678;13152
1473,4082;6972;2339;3753;5793
1474,1123;1566;129;1672;2227
1475,445;3831;3599;1261;1434
1476,8329;1452;9745;2035;6400
1477,13666;13748;13710;13676;14044
1478,6964;1111;4109;9255;4236
1479,1226;7477;8458;411;6755
1480,3776;1220;5923;12491;4690
1481,12454;7546;227;3982;29
1482,9739;9737;7471;1221;7448
1483,4070;9765;4327;9473;2154
1484,1920;1461;1042;2931;1952
1485,7050;9771;5944;14099;15092
1486,5754;9882;10119;8634;9862
1487,3661;1039;327;5037;11961
1488,227;3639;17;29;2039
1489,5035;8854;10431;11187;10306
1490,4614;9762;9473;1209;989
1491,1713;13473;6420;2740;8716
1492,15622;11830;7811;14425;14211
1493,2494;9915;6117;14621;13918
1494,14783;13302;11247;16494;15866
1495,14783;16494;15866;15965;9847
1496,478;1354;1956;1589;23
1497,521;1804;2168;5815;3750
1498,9625;669;476;3740;645
1499,4041;69;121;883;2547
1500,11839;13476;467;8684;5609
1501,3661;2854;5193;1732;6933
1502,2712;1472;5739;4368;1113
1503,10578;133;907;7979;6087
1504,6305;2085;2629;1555;4529
1505,2921;5003;2713;2292;1113
1506,1006;10609;6305;129;3855
1507,6573;5920;8849;12826;3486
1508,1401;3008;793;9892;1923
1509,16439;16775;14581;14896;15672
1510,15788;15114;16354;10215;11332
1511,16;1576;1641;53;1558
1512,1262;12815;14381;12813;416
1513,8881;7170;10839;11062;10801
1514,1789;2924;3613;5104;3848
1515,5874;5797;4824;921;4888
1516,2088;808;1493;5040;1461
1517,2446;1396;1402;4729;9279
1518,67;1275;10118;12056;12499
1519,3915;5212;4855;11955;8298
1520,209;12478;6122;4548;7800
1521,1889;3818;5176;10753;7409
1522,1585;4527;1564;1674;1601
1523,206;12011;15325;5936;255
1524,6784;5769;7281;4863;11907
1525,1204;7424;5795;4511;3533
1526,6803;5575;6922;6807;3329
1527,336;6295;1279;3314;7941
1528,1193;8178;5183;5076;10455
1529,12214;9104;11587;7546;11329
1530,1440;2236;2168;3067;1975
1531,65;51;277;8278;35
1532,505;4953;380;1917;5814
1533,1195;3189;1213;2228;4172
1534,3116;5176;5939;121;8472
1535,616;3134;1911;2351;2262
1536,8465;13913;2465;11999;10260
1537,3944;6409;753;12297;13913
1538,1118;6348;8505;5543;10984
1539,9769;7542;7073;11361;7582
1540,3570;4779;8007;6395;3076
1541,4621;2145;15337;8011;3822
1542,5815;7105;11255;8499;5087
1543,486;8304;6840;814;11344
1544,1501;13610;300;12478;15328
1545,1050;562;1994;889;3684
1546,5035;133;2856;1021;4535
1547,9967;12843;12378;14177;15088
1548,13634;13660;13666;13652;13640
1549,11961;5006;10248;5339;13577
1550,267;2481;13785;69;1279
1551,6305;5253;7059;1674;13522
1552,13787;13692;13634;13660;13758
1553,599;5773;6859;5180;8651
1554,4137;11100;5942;6321;7907
1555,550;756;777;4453;8741
1556,1155;13796;7384;1983;11363
1557,14076;10762;7902;13596;16811
1558,410;4719;6461;301;1847
1559,2160;407;1445;1777;2102
1560,3320;1945;7884;11947;10406
1561,9027;10029;415;14244;16809
1562,44;9079;4762;6852;10781
1563,2434;9766;1342;2152;1756
1564,196;8532;16813;13296;370
1565,2692;4557;7631;2966;15677
1566,7251;15463;12520;15869;11342
1567,3813;9771;2710;14759;7898
1568,2446;5767;3075;7212;4992
1569,4081;1911;10203;12537;6625
1570,7148;854;1716;5901;8697
1571,437;4021;10444;9446;2229
1572,3700;2480;2750;2081;1881
1573,1148;1723;1446;761;1054
1574,629;3034;2336;6239;5209
1575,13640;13690;13714;14046;13638
1576,7500;7492;4641;7502;5984
1577,8159;7546;8421;9165;11587
1578,28;17;248;2412;1367
1579,1920;702;2435;1137;3626
1580,883;704;9464;4557;2374
1581,206;11274;1591;21;1569
1582,1975;1105;7916;11867;4289
1583,2480;5865;13195;942;9514
1584,2446;136;2769;1929;2452
1585,4472;6034;3874;5033;12706
1586,13542;11493;15359;9855;10347
1587,5223;1452;6445;5690;7522
1588,1666;2222;2237;437;1220
1589,2440;5855;4900;7744;831
1590,8414;14937;15476;15894;4858
1591,1209;2154;8502;2216;5441
1592,12040;12918;9636;13451;7059
1593,5347;5440;6845;1674;4700
1594,1832;5691;2924;4764;2378
1595,1241;4860;2297;3646;6845
1596,12343;14257;12541;3265;15610
1597,1346;454;10766;2380;934
1598,8327;705;478;2474;6506
1599,16059;16521;16712;15839;16846
1600,2473;2986;5121;2262;1765
1601,1988;5773;379;599;222
1602,13666;13688;13686;13662;13690
1603,5691;4729;8460;3386;3628
1604,8907;2049;10067;5260;1633
1605,2473;2481;2713;3237;1996
1606,5493;1314;6790;5476;1288
1607,1214;922;2237;1892;6238
1608,2176;2175;10184;12186;6027
1609,978;9762;7479;2486;643
1610,4669;7863;44;12674;1723
1611,4781;2854;2446;798;6408
1612,15965;6522;13970;4911;13093
1613,23;15;4698;489;53
1614,9295;8239;153;12229;852
1615,14560;12171;15196;16482;4708
1616,7979;244;2954;11377;1419
1617,1721;3033;3256;2522;9163
1618,16896;16883;16268;16123;16772
1619,7494;1802;1171;6083;10906
1620,6232;1182;2231;1253;1902
1621,1262;14184;12984;12938;492
1622,7050;9915;678;11539;6734
1623,1945;1204;12480;7520;4932
1624,1409;3292;618;8748;9036
1625,10867;9798;11818;8769;14335
1626,2769;4781;8682;336;7212
1627,2473;12572;7030;1477;3633
1628,16046;15325;4336;7329;877
1629,5749;7882;10226;9882;1518
1630,3639;14630;4461;955;3081
1631,702;2589;4787;3699;15433
1632,9335;14367;15945;11539;16584
1633,13787;13692;13634;13652;13688
1634,3886;5778;4446;149;1457
1635,2915;5002;241;4781;3952
1636,14261;6117;12261;12910;15175
1637,15383;14608;13828;14315;14241
1638,1262;2351;616;18;227
1639,4070;2179;3496;7577;11802
1640,1115;5089;1091;3329;1838
1641,15484;15166;13364;15493;16091
1642,401;4835;1143;11195;9554
1643,13913;6654;6846;6302;12041
1644,14608;3840;12245;14265;8838
1645,10067;8349;11945;64;8014
1646,17;454;1182;221;265
1647,1558;11854;14590;1630;12588
1648,8367;1581;3617;8382;6883
1649,10184;1485;6444;7752;4481
1650,16106;15409;13933;16686;14789
1651,821;2001;11514;7324;823
1652,522;12672;8872;2550;9811
1653,1284;6918;1780;13236;4846
1654,2716;3700;1492;1921;2818
1655,2921;3237;2473;5810;5739
1656,4070;3574;3583;9211;4909
1657,227;8757;8238;8233;8237
1658,1658;15257;13596;10056;12265
1659,13758;13700;13752;13704;14042
1660,14759;12083;3217;773;12849
1661,1929;121;4780;2894;747
1662,6851;4040;6839;14057;8907
1663,815;2787;287;5734;1157
1664,2390;1929;9165;10606;77
1665,15074;2241;4114;1178;15144
1666,3202;980;8312;1265;5254
1667,15601;5059;4069;401;11886
1668,14783;13079;12990;15413;10769
1669,7416;12352;8380;15036;6018
